pickup_t,pickup_location_id,dropoff_t,dropoff_location_id,trip_distance,fare_amount,mta_tax,tolls_amount,tip_amount,total_amount,extra,trip_time
74.0,41,75.0,41,0.13,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,2.5
75.0,41,76.0,74,0.66,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,8.066666666666606
75.0,75,76.0,74,1.3,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.300000000000068
77.0,75,78.0,74,1.4,6.5,0.5,0.0,1.45,8.75,0.3000000000000007,7.0166666666666515
74.0,97,75.0,97,1.0,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,8.300000000000068
75.0,97,76.0,62,2.1,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,13.666666666666629
74.0,192,76.0,57,5.41,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,22.733333333333235
73.0,74,75.0,236,1.92,13.0,0.5,0.0,3.45,17.25,0.3000000000000007,21.633333333333326
74.0,66,79.0,7,8.2,30.0,0.5,0.0,6.15,36.95,0.30000000000000426,43.7166666666667
72.0,223,73.0,223,2.08,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,11.649999999999977
74.0,223,75.0,223,2.16,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,14.36666666666656
76.0,223,77.0,179,1.03,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.516666666666765
77.0,7,79.0,226,2.17,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,15.200000000000045
73.0,95,78.0,95,5.58,27.5,0.5,0.0,0.0,28.3,0.3000000000000007,44.7833333333333
77.0,260,79.0,102,4.56,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,27.566666666666606
73.0,41,74.0,74,1.2,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,7.9166666666667425
77.0,42,79.0,75,1.8,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.333333333333371
75.0,130,77.0,132,5.0,17.0,0.5,0.0,2.2,20.0,0.3000000000000007,20.68333333333328
75.0,123,80.0,55,8.75,33.5,0.5,0.0,0.0,34.3,0.2999999999999972,53.76666666666665
73.0,42,75.0,166,4.91,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,20.833333333333258
77.0,166,77.0,74,1.41,7.5,0.5,0.0,2.0,10.3,0.3000000000000007,9.049999999999955
76.0,129,77.0,129,1.31,7.0,0.5,0.0,1.0,8.8,0.3000000000000007,8.850000000000023
72.0,75,74.0,141,2.38,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,15.850000000000023
73.0,20,75.0,174,4.07,17.0,0.5,0.0,0.0,17.8,0.3000000000000007,22.449999999999932
75.0,174,76.0,18,1.56,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,11.016666666666652
78.0,136,81.0,136,3.84,22.0,0.5,0.0,0.0,22.8,0.3000000000000007,37.43333333333328
73.0,95,75.0,121,3.34,14.5,0.5,0.0,3.06,18.36,0.3000000000000007,20.98333333333335
75.0,121,78.0,95,4.36,19.0,0.5,0.0,0.0,19.8,0.3000000000000007,28.18333333333328
73.0,145,73.0,145,0.02,2.5,0.5,0.0,4.5,7.8,0.2999999999999998,0.6166666666666742
74.0,145,75.0,145,0.72,5.0,0.5,0.0,0.29,8.04,2.249999999999999,5.5166666666666515
77.0,71,79.0,188,1.99,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,20.700000000000045
76.0,129,78.0,56,2.3,12.5,0.5,0.0,0.0,13.3,0.3000000000000007,19.883333333333326
72.0,97,73.0,49,1.1,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.866666666666674
76.0,223,77.0,7,1.06,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,7.06666666666672
74.0,41,75.0,152,0.99,6.5,0.5,0.0,1.1,10.35,2.25,7.5166666666666515
55.0,82,56.0,56,0.92,6.5,0.5,0.0,1.46,8.76,0.2999999999999989,7.816666666666606
72.0,74,74.0,116,2.18,14.0,0.5,0.0,2.96,17.76,0.3000000000000007,21.91666666666663
77.0,24,78.0,42,2.17,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,14.016666666666652
75.0,71,77.0,89,2.1,12.5,0.5,0.0,2.0,15.3,0.3000000000000007,20.183333333333394
76.0,75,77.0,238,1.66,7.5,0.5,0.0,1.0,9.3,0.3000000000000007,8.399999999999977
74.0,83,76.0,56,2.19,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,20.166666666666742
73.0,41,75.0,41,0.79,12.0,0.5,0.0,1.0,15.75,2.25,18.816666666666606
76.0,248,78.0,159,4.21,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,26.649999999999977
74.0,247,75.0,159,1.5,8.0,0.5,0.0,2.6,11.4,0.3000000000000007,9.766666666666652
74.0,74,74.0,74,0.14,3.0,0.5,0.0,0.0,3.8,0.2999999999999998,1.433333333333394
74.0,74,76.0,74,1.22,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,12.099999999999909
77.0,74,77.0,74,0.49,4.0,0.5,0.0,0.96,5.76,0.2999999999999998,3.0
77.0,74,78.0,75,0.74,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.966666666666697
72.0,41,72.0,74,0.72,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.7666666666666515
73.0,74,74.0,42,2.9,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,12.766666666666652
75.0,95,78.0,121,2.03,14.5,0.5,0.0,0.0,15.3,0.3000000000000007,23.98333333333335
72.0,7,73.0,223,0.78,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,6.4166666666667425
73.0,223,74.0,223,1.17,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,8.516666666666652
73.0,41,74.0,247,1.61,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,10.866666666666674
74.0,247,75.0,42,1.64,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,8.783333333333303
77.0,150,81.0,165,4.52,26.5,0.5,0.0,0.0,27.3,0.3000000000000007,45.94999999999993
77.0,66,78.0,49,1.7,8.0,0.5,0.0,1.32,10.12,0.2999999999999989,9.983333333333348
74.0,244,74.0,244,0.0,30.0,0.0,0.0,0.03,30.03,0.0,0.18333333333339397
76.0,74,77.0,74,0.5,5.5,0.5,0.0,1.26,7.56,0.2999999999999998,6.2333333333333485
72.0,7,74.0,193,1.51,13.5,0.5,0.0,4.29,18.59,0.3000000000000007,22.166666666666742
77.0,7,78.0,179,0.93,6.0,0.5,0.0,1.36,8.16,0.2999999999999998,6.649999999999977
79.0,177,80.0,49,2.45,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,16.299999999999955
81.0,41,82.0,74,0.79,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,8.100000000000023
83.0,41,83.0,74,0.67,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.5
81.0,7,83.0,229,2.71,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,11.583333333333371
81.0,74,82.0,168,1.41,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,5.966666666666697
83.0,74,83.0,42,0.45,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,2.1166666666666742
80.0,129,82.0,196,2.42,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,22.283333333333303
83.0,82,83.0,82,0.11,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.849999999999909
79.0,97,81.0,17,2.24,12.5,0.5,0.0,3.32,18.57,2.25,19.58333333333337
78.0,166,80.0,236,3.66,18.0,0.5,0.0,2.82,21.62,0.3000000000000007,28.033333333333417
82.0,75,84.0,224,5.23,19.5,0.5,0.0,0.0,20.3,0.3000000000000007,23.399999999999977
82.0,7,84.0,223,1.78,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,15.666666666666629
82.0,52,82.0,52,0.44,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.766666666666765
83.0,52,85.0,40,0.66,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,16.700000000000045
79.0,72,80.0,155,2.53,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,16.066666666666606
79.0,244,80.0,243,1.5,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,10.216666666666697
82.0,244,84.0,242,6.8,22.5,0.5,0.0,0.0,23.3,0.3000000000000007,24.73333333333335
78.0,260,80.0,82,2.56,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,18.950000000000045
82.0,196,84.0,160,1.98,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,15.050000000000068
80.0,244,83.0,141,7.47,25.5,0.5,0.0,0.0,26.3,0.3000000000000007,33.94999999999993
79.0,116,80.0,74,1.9,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,14.899999999999977
78.0,7,79.0,193,1.36,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,9.966666666666697
81.0,7,82.0,7,1.05,6.0,0.5,0.0,0.68,9.43,2.25,7.149999999999977
83.0,116,85.0,220,4.8,19.5,0.5,0.0,10.0,30.3,0.3000000000000007,26.949999999999932
83.0,10,83.0,10,0.06,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.11666666666667425
78.0,244,78.0,244,0.7,5.5,0.5,0.0,2.7,9.0,0.3000000000000007,5.7666666666666515
81.0,244,84.0,100,7.7,27.0,0.5,0.0,5.55,33.35,0.30000000000000426,33.44999999999993
83.0,247,85.0,69,3.19,18.0,0.5,0.0,0.0,18.8,0.3000000000000007,26.100000000000023
81.0,61,82.0,225,1.0,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,6.116666666666674
79.0,134,81.0,191,4.93,18.0,0.5,0.0,0.0,18.8,0.3000000000000007,19.783333333333417
80.0,33,86.0,226,10.26,41.0,0.5,0.0,8.36,52.11,2.25,64.61666666666667
79.0,52,79.0,25,0.6,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,6.833333333333371
83.0,43,85.0,239,1.76,9.5,0.5,0.0,2.06,12.36,0.2999999999999989,13.016666666666652
79.0,236,81.0,75,1.1,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,11.633333333333326
81.0,41,83.0,239,2.6,13.5,0.5,0.0,2.15,16.45,0.3000000000000007,20.616666666666674
83.0,255,83.0,256,0.8,5.5,0.5,0.0,1.25,7.55,0.2999999999999998,5.883333333333326
83.0,41,84.0,42,1.35,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,10.133333333333326
80.0,41,81.0,75,1.76,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,13.600000000000023
82.0,75,83.0,159,2.41,10.5,0.5,0.0,1.0,12.3,0.3000000000000007,14.083333333333371
84.0,247,84.0,247,0.11,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.7000000000000455
80.0,166,81.0,151,0.88,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,7.550000000000068
80.0,97,83.0,36,4.25,20.0,0.5,0.0,0.0,20.8,0.3000000000000007,32.200000000000045
82.0,166,83.0,152,0.9,7.0,0.5,0.0,1.55,9.35,0.2999999999999989,7.966666666666697
83.0,166,85.0,238,2.42,13.5,0.5,0.0,3.58,17.88,0.3000000000000007,20.100000000000023
78.0,132,79.0,132,0.2,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,2.1499999999999773
82.0,41,82.0,41,0.42,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,2.9500000000000455
83.0,17,84.0,225,0.57,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.133333333333326
79.0,181,81.0,61,2.4,12.0,0.5,0.0,10.0,22.8,0.3000000000000007,17.950000000000045
82.0,97,83.0,49,1.5,8.0,0.5,0.0,2.6,11.4,0.3000000000000007,10.533333333333303
83.0,49,83.0,49,1.5,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.283333333333303
80.0,37,86.0,244,15.1,49.0,0.5,0.0,0.0,49.8,0.2999999999999972,65.31666666666672
79.0,14,80.0,228,1.4,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,12.349999999999909
78.0,42,80.0,75,2.63,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,18.533333333333417
81.0,75,84.0,186,4.73,22.0,0.5,0.0,4.56,27.36,0.3000000000000007,33.69999999999993
78.0,74,80.0,263,2.55,12.0,0.5,0.0,2.56,15.36,0.2999999999999989,18.0
82.0,75,86.0,48,4.04,20.5,0.5,0.0,6.39,27.69,0.3000000000000007,32.73333333333335
80.0,264,80.0,7,0.5,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.5166666666666515
80.0,7,84.0,238,6.3,24.0,0.5,0.0,0.0,24.8,0.3000000000000007,35.566666666666606
79.0,71,83.0,155,4.85,24.0,0.5,0.0,0.0,24.8,0.3000000000000007,38.36666666666656
79.0,75,80.0,74,1.43,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,8.700000000000045
81.0,74,83.0,244,3.03,13.5,0.5,0.0,0.0,14.3,0.3000000000000007,20.316666666666606
79.0,75,80.0,74,1.33,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,9.966666666666697
80.0,75,80.0,75,0.57,4.0,0.5,0.0,1.2,6.0,0.2999999999999998,2.8166666666667197
81.0,43,82.0,238,1.3,7.0,0.5,0.0,1.95,9.75,0.3000000000000007,7.916666666666629
78.0,7,78.0,179,0.6,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.0166666666666515
79.0,7,79.0,7,0.7,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,3.8666666666666742
80.0,7,84.0,132,14.3,42.0,0.5,0.0,30.0,72.8,0.2999999999999972,45.41666666666663
82.0,264,82.0,95,0.0,20.0,0.0,0.0,0.0,20.3,0.3000000000000007,0.0
80.0,26,84.0,11,2.94,21.0,0.5,0.0,4.36,26.16,0.3000000000000007,36.94999999999993
80.0,250,81.0,250,1.01,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,11.283333333333303
80.0,260,81.0,82,0.83,6.5,0.5,0.0,2.19,9.49,0.3000000000000007,7.866666666666674
81.0,37,81.0,225,0.94,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,7.366666666666674
82.0,43,84.0,142,2.48,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,16.716666666666697
83.0,69,84.0,247,1.3,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,9.183333333333394
80.0,255,80.0,112,0.3,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,1.9333333333332803
83.0,255,85.0,36,2.5,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,22.299999999999955
78.0,74,79.0,42,1.13,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,10.5
80.0,41,81.0,74,1.02,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,7.0499999999999545
82.0,74,83.0,42,1.52,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,12.733333333333348
80.0,7,82.0,145,3.3,14.0,0.5,0.0,4.4,19.2,0.3000000000000007,20.533333333333303
80.0,225,81.0,225,0.1,3.0,0.5,0.0,0.0,3.8,0.2999999999999998,1.283333333333303
79.0,49,82.0,188,3.87,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,28.26666666666665
83.0,188,85.0,188,1.14,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,14.450000000000045
80.0,92,81.0,53,1.9,8.5,0.5,0.0,1.0,10.3,0.3000000000000007,10.266666666666652
80.0,49,82.0,97,1.4,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,17.799999999999955
82.0,97,83.0,97,0.9,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,9.25
82.0,61,91.0,86,15.6,59.0,0.5,2.16,0.0,61.96,0.30000000000000426,90.89999999999998
79.0,49,86.0,28,11.08,42.5,0.5,0.0,0.0,43.3,0.2999999999999972,67.08333333333337
79.0,43,80.0,236,1.23,6.5,0.5,0.0,1.1,8.4,0.3000000000000007,7.5
81.0,95,89.0,258,14.45,56.5,0.5,0.0,0.0,57.3,0.2999999999999972,88.25
83.0,82,85.0,129,3.0,14.5,0.5,0.0,0.0,15.3,0.3000000000000007,22.983333333333235
82.0,70,83.0,129,0.73,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,11.699999999999932
79.0,75,80.0,75,0.42,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.8333333333333712
81.0,43,84.0,142,3.09,17.0,0.5,0.0,3.56,21.36,0.3000000000000007,27.049999999999955
81.0,91,82.0,91,0.52,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.199999999999932
78.0,146,80.0,7,2.3,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,14.283333333333303
80.0,7,80.0,179,0.62,5.0,0.5,0.0,1.16,6.96,0.2999999999999998,4.81666666666672
81.0,7,81.0,7,0.63,5.0,0.5,0.0,1.74,7.54,0.2999999999999998,5.149999999999977
80.0,112,81.0,256,2.16,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,14.350000000000023
82.0,256,87.0,132,17.75,50.0,0.5,0.0,10.16,62.91,2.25,52.46666666666658
79.0,155,84.0,55,10.08,34.5,0.5,0.0,0.0,35.3,0.2999999999999972,50.18333333333328
81.0,74,83.0,244,3.29,16.5,0.5,0.0,0.0,17.3,0.3000000000000007,26.73333333333335
81.0,43,82.0,151,1.36,6.5,0.5,0.0,3.0,10.3,0.3000000000000007,7.25
78.0,43,78.0,236,0.9,5.5,0.5,0.0,1.0,7.8,0.7999999999999998,5.350000000000023
80.0,75,81.0,42,2.3,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,14.0
83.0,159,85.0,32,5.33,20.0,0.5,0.0,0.0,20.8,0.3000000000000007,27.883333333333326
80.0,74,81.0,74,0.37,4.0,0.5,0.0,1.2,6.0,0.2999999999999998,2.8166666666667197
81.0,74,83.0,238,2.87,13.5,0.5,0.0,2.86,17.16,0.3000000000000007,20.26666666666665
81.0,65,84.0,228,4.42,22.5,0.5,0.0,0.0,23.3,0.3000000000000007,36.73333333333335
78.0,74,79.0,168,1.3,7.5,0.5,0.0,0.83,9.13,0.3000000000000007,8.949999999999932
80.0,168,81.0,74,1.5,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,7.783333333333303
81.0,42,83.0,243,4.2,15.0,0.5,0.0,0.0,15.8,0.3000000000000007,16.98333333333335
81.0,129,82.0,129,0.51,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.616666666666674
80.0,145,81.0,7,2.2,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,12.366666666666674
83.0,223,84.0,223,1.32,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,7.9500000000000455
83.0,95,84.0,135,1.49,8.0,0.5,0.0,2.64,11.44,0.2999999999999989,10.216666666666583
81.0,157,81.0,157,0.4,3.5,0.5,5.0,0.0,9.3,0.3000000000000007,1.8999999999999773
81.0,74,83.0,236,2.0,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,20.84999999999991
83.0,75,84.0,74,1.4,7.5,0.5,0.0,1.0,9.3,0.3000000000000007,9.666666666666742
78.0,41,78.0,42,0.49,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.7000000000000455
80.0,74,81.0,24,1.84,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,15.833333333333258
82.0,41,82.0,166,0.86,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.033333333333417
81.0,130,84.0,63,4.3,19.0,0.5,0.0,0.0,19.8,0.3000000000000007,30.533333333333417
82.0,49,82.0,49,0.03,2.5,0.5,0.0,0.66,5.91,2.25,0.14999999999997726
82.0,49,83.0,97,1.0,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,7.916666666666629
80.0,55,89.0,55,12.9,53.5,0.5,0.0,0.0,54.3,0.2999999999999972,87.33333333333337
78.0,179,79.0,7,1.92,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.983333333333348
81.0,179,82.0,7,1.07,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,8.450000000000045
83.0,7,84.0,145,1.93,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,12.200000000000045
81.0,43,82.0,263,0.9,6.0,0.5,0.0,5.0,11.8,0.3000000000000007,7.7000000000000455
83.0,39,83.0,39,0.06,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.18333333333339397
81.0,74,82.0,41,1.56,9.0,0.5,0.0,1.96,11.76,0.2999999999999989,12.216666666666697
82.0,41,83.0,42,2.15,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,10.233333333333348
82.0,97,84.0,33,1.9,11.5,0.5,0.0,3.65,15.95,0.2999999999999989,18.366666666666674
79.0,95,81.0,121,3.32,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,17.533333333333417
83.0,95,84.0,121,2.58,10.5,0.5,0.0,2.26,13.56,0.3000000000000007,12.866666666666674
80.0,188,82.0,65,3.79,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,27.416666666666742
80.0,97,80.0,97,0.7,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.133333333333326
81.0,223,81.0,223,0.78,5.5,0.5,0.0,1.58,7.88,0.2999999999999998,5.75
82.0,7,83.0,7,0.63,5.0,0.5,0.0,1.16,6.96,0.2999999999999998,4.7999999999999545
79.0,42,81.0,75,2.65,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,21.199999999999932
80.0,219,81.0,216,4.08,14.5,0.5,0.0,20.0,35.3,0.2999999999999972,13.716666666666697
81.0,216,84.0,130,5.14,16.5,0.5,0.0,0.0,17.3,0.3000000000000007,25.783333333333303
53.0,196,55.0,121,3.61,12.5,0.5,0.0,2.66,15.96,0.3000000000000007,13.549999999999955
55.0,134,55.0,121,1.71,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,8.666666666666629
78.0,97,80.0,62,2.81,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,21.366666666666674
80.0,74,82.0,262,2.94,17.0,0.5,0.0,0.0,17.8,0.3000000000000007,27.199999999999932
81.0,43,82.0,74,1.6,10.5,0.5,0.0,2.26,13.56,0.3000000000000007,15.799999999999955
80.0,147,81.0,78,1.77,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.38333333333344
83.0,244,84.0,244,1.25,6.0,0.5,0.0,2.04,10.79,2.25,5.933333333333394
78.0,74,79.0,194,2.24,9.0,0.5,5.76,3.0,18.56,0.3000000000000007,10.700000000000045
79.0,41,80.0,74,1.3,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,11.966666666666697
80.0,129,80.0,129,0.2,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,1.966666666666697
81.0,74,83.0,238,2.45,11.0,0.5,0.0,2.0,13.8,0.3000000000000007,15.633333333333326
82.0,95,84.0,121,1.95,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.733333333333235
82.0,223,83.0,7,1.34,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,11.116666666666674
83.0,7,84.0,7,1.08,6.0,0.5,0.0,1.7,8.5,0.3000000000000007,7.350000000000023
83.0,41,83.0,166,1.29,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.133333333333326
83.0,208,84.0,208,2.0,9.5,0.5,0.0,2.05,12.35,0.2999999999999989,12.050000000000068
82.0,65,84.0,49,1.9,10.0,0.5,0.0,2.15,12.95,0.2999999999999989,14.483333333333235
81.0,74,82.0,74,0.87,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,11.733333333333348
83.0,74,85.0,75,1.51,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,16.899999999999977
81.0,7,82.0,7,0.97,7.0,0.5,0.0,1.56,9.36,0.2999999999999989,8.933333333333394
83.0,7,83.0,7,0.43,3.5,0.5,0.0,1.08,5.38,0.2999999999999998,2.3999999999999773
80.0,89,82.0,61,1.6,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,18.5
86.0,193,87.0,193,0.0,3.0,0.5,0.0,0.0,3.8,0.2999999999999998,2.2999999999999545
86.0,65,91.0,55,14.17,43.5,0.5,0.0,0.0,44.3,0.2999999999999972,47.56666666666672
85.0,41,86.0,42,1.87,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.433333333333394
84.0,149,85.0,71,2.54,12.0,0.5,0.0,2.56,17.31,2.2499999999999982,17.783333333333303
84.0,75,86.0,239,2.43,12.0,0.5,0.0,0.0,12.8,0.3000000000000007,17.91666666666663
86.0,7,86.0,7,0.46,4.0,0.5,0.0,1.44,6.24,0.3000000000000007,3.5166666666666515
85.0,17,86.0,17,0.87,7.0,0.5,0.0,1.95,9.75,0.3000000000000007,8.983333333333348
84.0,42,85.0,74,0.93,6.5,0.5,0.0,1.46,10.71,2.25,8.649999999999977
86.0,74,89.0,132,17.0,52.0,0.5,5.76,10.0,68.56,0.30000000000001137,35.23333333333335
86.0,7,86.0,7,0.64,4.5,0.5,0.0,1.06,6.36,0.2999999999999998,4.25
84.0,97,85.0,97,1.19,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,9.550000000000068
86.0,97,87.0,97,0.82,6.5,0.5,0.0,1.46,8.76,0.2999999999999989,7.75
89.0,181,92.0,228,3.6,15.5,0.5,0.0,0.0,16.3,0.3000000000000007,24.100000000000023
88.0,75,89.0,238,1.27,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,10.666666666666742
85.0,7,86.0,223,1.1,7.5,0.5,0.0,2.0,10.3,0.3000000000000007,10.333333333333371
87.0,223,88.0,223,1.04,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,13.233333333333348
86.0,33,86.0,52,0.51,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.300000000000068
87.0,33,89.0,133,4.44,15.5,0.5,0.0,0.0,16.3,0.3000000000000007,17.883333333333326
89.0,244,90.0,127,2.9,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,12.61666666666656
84.0,129,86.0,95,2.22,11.5,0.5,0.0,2.46,14.76,0.2999999999999989,16.950000000000045
87.0,82,90.0,258,4.31,17.5,0.5,0.0,2.0,20.3,0.3000000000000007,25.383333333333326
84.0,181,87.0,61,3.52,17.5,0.5,0.0,2.74,22.99,2.2499999999999964,26.283333333333303
89.0,196,90.0,92,3.83,12.5,0.5,0.0,0.0,13.3,0.3000000000000007,12.300000000000068
85.0,75,86.0,238,0.92,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,6.7333333333333485
86.0,42,86.0,41,0.77,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,4.899999999999977
88.0,41,88.0,41,0.43,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,2.8500000000000227
88.0,82,89.0,157,1.7,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.299999999999955
87.0,75,90.0,234,5.9,22.5,0.5,0.0,4.65,27.95,0.3000000000000007,31.899999999999977
86.0,169,87.0,235,1.42,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,9.716666666666697
87.0,235,88.0,136,0.92,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.699999999999932
88.0,136,89.0,18,1.21,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,9.816666666666606
90.0,18,90.0,47,0.5,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.9166666666667425
87.0,97,89.0,61,2.71,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,20.633333333333326
86.0,260,88.0,83,1.94,11.5,0.5,0.0,3.08,15.38,0.3000000000000007,17.716666666666697
84.0,228,88.0,181,4.42,22.0,0.5,0.0,1.0,23.8,0.3000000000000007,36.85000000000002
89.0,181,90.0,40,1.91,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.383333333333326
87.0,41,88.0,74,0.68,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.983333333333348
86.0,42,86.0,42,2.6,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.4499999999999318
