pickup_t,pickup_location_id,dropoff_t,dropoff_location_id,trip_distance,fare_amount,mta_tax,tolls_amount,tip_amount,total_amount,extra,trip_time
137.0,210,137.0,210,1.4,7.5,0.5,0.0,1.75,10.55,0.8000000000000007,7.866666666666561
135.0,75,137.0,249,7.89,25.5,0.5,0.0,0.0,26.8,0.8000000000000007,23.283333333333303
134.0,181,135.0,89,4.03,15.5,0.5,0.0,3.36,20.16,0.8000000000000007,16.833333333333258
132.0,61,133.0,177,0.0,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,7.866666666666788
136.0,260,137.0,82,1.7,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,7.183333333333167
137.0,82,138.0,82,1.03,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,4.75
133.0,41,134.0,142,2.66,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,9.650000000000091
135.0,41,136.0,141,2.32,10.0,0.5,0.0,2.82,14.12,0.7999999999999989,10.25
137.0,74,138.0,42,1.27,8.0,0.5,0.0,0.0,9.3,0.8000000000000007,9.349999999999909
134.0,226,134.0,226,1.08,6.0,0.5,0.0,1.46,10.71,2.7500000000000013,5.716666666666697
134.0,97,135.0,225,2.6,11.5,0.5,0.0,0.0,12.8,0.8000000000000007,14.0
133.0,43,134.0,163,3.36,12.5,0.5,0.0,2.0,15.8,0.8000000000000007,12.783333333333303
133.0,41,134.0,238,1.91,8.0,0.5,0.0,1.86,11.16,0.8000000000000007,7.5166666666666515
134.0,166,135.0,42,1.4,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,6.5833333333332575
135.0,42,136.0,166,1.19,6.5,0.5,0.0,1.56,9.36,0.7999999999999989,6.116666666666788
137.0,74,140.0,48,5.55,19.5,0.5,0.0,4.16,24.96,0.8000000000000007,21.433333333333394
133.0,181,135.0,14,8.71,25.5,0.5,0.0,4.0,30.8,0.8000000000000007,19.316666666666606
138.0,181,139.0,22,4.61,16.5,0.5,0.0,0.0,17.8,0.8000000000000007,17.949999999999818
135.0,61,135.0,49,1.49,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,6.5
134.0,95,134.0,95,0.99,5.5,0.5,0.0,1.36,8.16,0.7999999999999998,4.683333333333167
136.0,95,137.0,197,2.39,10.0,0.5,0.0,2.26,13.56,0.8000000000000007,10.333333333333258
135.0,41,135.0,75,1.1,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,6.5499999999999545
136.0,41,137.0,42,1.2,6.0,0.5,0.0,1.8,9.1,0.7999999999999989,4.9166666666667425
136.0,226,137.0,260,0.83,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,5.0166666666666515
137.0,61,139.0,258,5.46,20.5,0.5,0.0,4.36,26.16,0.8000000000000007,24.283333333333303
133.0,97,135.0,256,3.04,13.0,0.5,0.0,2.86,17.16,0.8000000000000007,15.5
137.0,256,138.0,188,4.12,15.0,0.5,0.0,2.0,18.3,0.8000000000000007,17.26666666666665
135.0,32,137.0,159,5.14,18.5,0.5,0.0,0.0,19.8,0.8000000000000007,16.583333333333258
130.0,106,131.0,62,2.11,9.5,0.5,0.0,2.16,12.96,0.8000000000000007,10.13333333333344
132.0,95,133.0,196,1.23,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,5.883333333333439
134.0,95,136.0,160,3.56,13.5,0.5,0.0,0.0,14.8,0.8000000000000007,14.75
134.0,134,135.0,216,3.45,13.0,0.5,0.0,2.86,17.16,0.8000000000000007,10.450000000000045
134.0,80,134.0,112,0.78,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,5.616666666666788
135.0,255,136.0,49,2.67,10.0,0.5,0.0,2.0,13.3,0.8000000000000007,11.13333333333344
137.0,49,138.0,148,2.68,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,10.416666666666515
133.0,74,134.0,74,0.72,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,3.716666666666697
134.0,74,135.0,75,0.81,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,3.3666666666665606
138.0,75,138.0,75,0.88,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,3.849999999999909
132.0,41,132.0,42,1.07,6.0,0.5,0.0,1.46,8.76,0.7999999999999998,5.2666666666666515
136.0,75,137.0,166,2.09,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,8.533333333333303
133.0,25,134.0,33,1.34,6.0,0.5,0.0,1.46,8.76,0.7999999999999998,4.866666666666788
135.0,40,136.0,61,3.6,14.0,0.5,0.0,1.4,16.7,0.7999999999999989,13.200000000000045
137.0,181,138.0,181,0.94,5.5,0.5,0.0,1.36,8.16,0.7999999999999998,3.933333333333394
134.0,25,134.0,52,1.1,6.0,0.5,0.0,1.46,8.76,0.7999999999999998,4.9500000000000455
135.0,25,135.0,52,0.4,3.5,0.5,0.0,0.0,4.8,0.7999999999999998,2.25
136.0,25,137.0,61,1.8,9.5,0.5,0.0,2.0,12.8,0.8000000000000007,11.016666666666652
137.0,260,139.0,74,6.6,22.0,0.5,5.76,0.0,29.06,0.8000000000000007,17.216666666666697
134.0,181,136.0,141,8.17,24.0,0.5,0.0,5.06,30.36,0.8000000000000007,18.066666666666606
132.0,82,133.0,157,1.9,8.5,0.5,0.0,0.0,9.8,0.8000000000000007,7.9833333333333485
134.0,82,135.0,82,1.4,9.0,0.5,0.0,2.05,12.35,0.7999999999999989,10.950000000000045
137.0,82,137.0,82,1.4,2.5,0.5,0.0,0.0,3.8,0.7999999999999998,0.716666666666697
137.0,97,139.0,37,4.2,16.5,0.5,0.0,0.0,17.8,0.8000000000000007,20.916666666666742
135.0,168,135.0,42,1.3,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,5.183333333333394
135.0,42,136.0,41,1.0,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,4.783333333333303
132.0,223,134.0,129,4.5,17.0,0.5,0.0,0.0,18.3,0.8000000000000007,17.616666666666788
132.0,82,132.0,82,0.81,6.0,0.5,0.0,1.0,8.3,0.8000000000000007,6.8333333333332575
133.0,181,135.0,79,5.19,17.0,0.5,0.0,3.66,21.96,0.8000000000000007,14.216666666666697
136.0,65,136.0,97,1.35,7.0,0.5,0.0,1.0,9.3,0.8000000000000007,5.9166666666667425
137.0,181,139.0,225,3.37,12.5,0.5,0.0,0.0,13.8,0.8000000000000007,12.86666666666656
135.0,95,136.0,192,4.2,14.5,0.5,0.0,3.16,18.96,0.8000000000000007,12.299999999999955
133.0,25,133.0,40,1.1,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,6.0
134.0,25,137.0,17,4.4,18.5,0.5,0.0,3.95,23.75,0.8000000000000007,24.966666666666697
134.0,181,135.0,52,1.32,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,12.066666666666606
136.0,25,137.0,61,2.33,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,11.066666666666606
133.0,33,135.0,255,3.8,14.0,0.5,0.0,3.06,18.36,0.8000000000000007,13.450000000000045
135.0,66,136.0,97,1.9,8.0,0.5,0.0,1.7,11.0,0.8000000000000007,8.350000000000136
136.0,97,138.0,36,4.2,15.5,0.5,0.0,2.2,19.0,0.8000000000000007,16.73333333333335
132.0,181,132.0,106,0.85,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,3.616666666666788
133.0,181,133.0,181,0.82,5.5,0.5,0.0,2.04,8.84,0.8000000000000007,5.366666666666561
133.0,181,135.0,97,1.25,10.0,0.5,0.0,2.26,13.56,0.8000000000000007,13.899999999999864
136.0,181,137.0,35,4.51,16.5,0.5,0.0,0.0,17.8,0.8000000000000007,17.649999999999864
132.0,181,132.0,181,1.22,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,7.100000000000136
133.0,181,136.0,76,7.0,27.5,0.5,0.0,0.0,28.8,0.8000000000000007,35.700000000000045
133.0,129,134.0,138,4.19,14.0,0.5,0.0,0.0,15.3,0.8000000000000007,12.033333333333303
136.0,129,138.0,82,1.81,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,13.666666666666742
133.0,25,133.0,25,0.3,3.0,0.5,0.0,2.0,6.3,0.7999999999999998,0.783333333333303
134.0,25,136.0,113,4.5,17.0,0.5,0.0,5.45,23.75,0.8000000000000007,19.61666666666656
134.0,129,134.0,129,0.67,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,3.883333333333212
136.0,82,137.0,160,1.85,9.0,0.5,0.0,2.06,12.36,0.7999999999999989,10.716666666666697
135.0,255,137.0,52,4.71,15.0,0.5,0.0,1.0,17.3,0.8000000000000007,11.299999999999955
137.0,65,138.0,49,1.32,6.5,0.5,0.0,1.56,9.36,0.7999999999999989,5.6666666666667425
132.0,82,133.0,82,0.88,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,6.099999999999909
135.0,129,135.0,129,0.56,4.0,0.5,0.0,0.0,5.3,0.7999999999999998,1.933333333333394
133.0,82,134.0,160,2.31,10.5,0.5,0.0,3.54,15.34,0.8000000000000007,11.883333333333212
136.0,82,137.0,82,0.94,6.5,0.5,0.0,0.0,7.8,0.7999999999999998,7.466666666666697
138.0,82,139.0,129,1.56,8.0,0.5,0.0,0.0,9.3,0.8000000000000007,7.783333333333303
132.0,25,133.0,181,1.47,7.5,0.5,0.0,1.76,10.56,0.8000000000000007,7.600000000000136
134.0,25,135.0,232,4.8,16.0,0.5,0.0,0.0,17.3,0.8000000000000007,14.266666666666652
136.0,25,137.0,181,1.26,6.0,0.5,0.0,1.46,8.76,0.7999999999999998,4.9833333333333485
133.0,25,134.0,133,3.65,13.5,0.5,0.0,0.0,14.8,0.8000000000000007,12.200000000000045
136.0,25,137.0,228,2.08,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,8.266666666666652
133.0,25,135.0,61,3.2,15.5,0.5,0.0,2.0,18.8,0.8000000000000007,19.616666666666788
137.0,181,139.0,13,4.29,17.5,0.5,0.0,0.0,18.8,0.8000000000000007,20.333333333333258
133.0,41,133.0,42,0.5,3.5,0.5,0.0,0.48,5.28,0.7999999999999998,1.3666666666665606
131.0,7,132.0,179,0.74,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,5.7999999999999545
136.0,255,136.0,255,0.28,3.0,0.5,0.0,0.78,5.08,0.7999999999999998,1.3666666666665606
133.0,74,133.0,166,1.33,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,7.75
138.0,42,138.0,42,0.86,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,4.933333333333394
132.0,242,133.0,208,1.59,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,6.083333333333485
137.0,129,137.0,129,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.15000000000009095
135.0,74,136.0,75,1.39,6.5,0.5,0.0,0.0,7.8,0.7999999999999998,5.633333333333212
136.0,74,137.0,42,2.75,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,7.9500000000000455
137.0,42,138.0,116,0.63,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,3.9500000000000455
126.0,97,128.0,80,3.67,14.5,0.5,0.0,3.16,18.96,0.8000000000000007,13.233333333333348
135.0,129,135.0,129,0.95,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,4.816666666666606
130.0,82,131.0,160,1.99,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,10.899999999999864
133.0,181,135.0,114,4.3,18.5,0.5,0.0,3.95,23.75,0.8000000000000007,21.5
122.0,260,123.0,7,1.44,7.5,0.5,0.0,0.0,8.8,0.8000000000000007,7.7333333333333485
123.0,7,125.0,163,4.38,17.5,0.5,0.0,3.76,22.56,0.8000000000000007,20.38333333333344
136.0,97,140.0,7,12.08,40.5,0.5,0.0,0.0,41.8,0.7999999999999972,42.18333333333317
133.0,25,135.0,61,3.9,14.5,0.5,0.0,3.95,19.75,0.8000000000000007,17.15000000000009
136.0,97,138.0,61,2.4,11.0,0.5,0.0,2.45,14.75,0.8000000000000007,13.083333333333485
136.0,130,137.0,205,2.94,11.5,0.5,0.0,3.0,15.8,0.8000000000000007,12.166666666666742
134.0,41,134.0,41,0.35,3.5,0.5,0.0,0.0,4.8,0.7999999999999998,4.383333333333212
133.0,181,136.0,97,3.93,18.5,0.5,0.0,3.96,23.76,0.8000000000000007,24.48333333333335
137.0,25,139.0,76,6.69,24.0,0.5,0.0,0.0,25.3,0.8000000000000007,27.916666666666742
134.0,17,136.0,181,3.81,15.5,0.5,0.0,4.2,21.0,0.8000000000000007,18.183333333333167
132.0,41,132.0,42,1.36,7.0,0.5,0.0,1.0,9.3,0.8000000000000007,6.433333333333394
133.0,42,137.0,181,15.02,44.0,0.5,5.76,10.21,63.22,2.75,35.63333333333321
137.0,97,138.0,97,0.95,6.0,0.5,0.0,1.0,8.3,0.8000000000000007,5.2666666666666515
135.0,244,136.0,69,2.76,12.5,0.5,0.0,2.76,16.56,0.7999999999999989,14.266666666666652
133.0,82,135.0,226,2.42,11.5,0.5,0.0,0.0,12.8,0.8000000000000007,12.416666666666515
134.0,41,134.0,41,0.81,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,3.3500000000001364
135.0,260,136.0,83,1.59,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,6.583333333333485
137.0,82,137.0,82,0.82,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,5.5
133.0,181,134.0,188,2.32,9.5,0.5,0.0,3.24,14.04,0.7999999999999989,9.75
138.0,25,139.0,181,1.44,7.5,0.5,0.0,0.0,8.8,0.8000000000000007,7.7666666666666515
132.0,129,134.0,160,2.2,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,13.066666666666833
136.0,82,137.0,196,1.7,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,10.11666666666656
137.0,82,138.0,260,1.8,8.0,0.5,0.0,1.0,10.3,0.8000000000000007,6.816666666666606
127.0,74,129.0,232,7.71,23.5,0.5,0.0,0.0,24.8,0.8000000000000007,17.683333333333167
133.0,41,134.0,116,1.8,8.5,0.5,0.0,0.0,9.8,0.8000000000000007,8.366666666666788
132.0,181,133.0,188,2.47,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,9.36666666666656
134.0,188,135.0,97,3.12,11.5,0.5,0.0,2.56,17.31,2.7499999999999982,11.016666666666652
136.0,97,137.0,181,2.04,10.0,0.5,0.0,2.26,13.56,0.8000000000000007,10.13333333333344
132.0,75,133.0,42,2.82,10.0,0.0,0.0,0.0,10.0,0.0,9.133333333333212
134.0,42,135.0,159,1.92,9.5,0.5,0.0,2.16,12.96,0.8000000000000007,9.933333333333394
136.0,97,137.0,49,0.99,5.5,0.5,0.0,1.7,8.5,0.7999999999999998,5.2000000000000455
138.0,97,139.0,181,1.1,7.0,0.5,0.0,1.66,11.91,2.75,8.049999999999955
134.0,41,135.0,48,3.12,12.5,0.5,0.0,1.2,15.0,0.8000000000000007,13.716666666666697
134.0,181,136.0,80,4.65,16.5,0.5,0.0,3.56,21.36,0.8000000000000007,16.116666666666788
133.0,82,135.0,160,3.24,13.0,0.5,0.0,3.58,17.88,0.8000000000000007,14.666666666666515
137.0,129,138.0,70,3.46,11.5,0.5,0.0,0.0,12.8,0.8000000000000007,8.683333333333394
133.0,95,133.0,135,1.42,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,6.3333333333332575
134.0,95,136.0,132,7.06,21.5,0.5,0.0,0.0,22.8,0.8000000000000007,16.200000000000045
135.0,112,136.0,226,3.14,12.5,0.5,0.0,2.76,16.56,0.7999999999999989,14.283333333333303
133.0,49,134.0,257,3.15,12.0,0.5,0.0,3.32,16.62,0.8000000000000007,12.650000000000091
137.0,97,137.0,61,1.69,7.5,0.5,0.0,1.0,9.8,0.8000000000000007,7.75
132.0,61,134.0,65,3.61,16.0,0.5,0.0,0.0,17.3,0.8000000000000007,19.216666666666697
134.0,65,138.0,132,18.08,48.5,0.5,0.0,0.0,49.8,0.7999999999999972,30.816666666666833
137.0,49,139.0,198,3.37,14.5,0.5,0.0,0.0,15.8,0.8000000000000007,17.01666666666665
132.0,129,134.0,134,8.16,24.5,0.5,0.0,0.0,25.8,0.8000000000000007,17.083333333333258
134.0,134,135.0,28,1.75,7.5,0.5,0.0,1.76,10.56,0.8000000000000007,6.366666666666788
132.0,256,133.0,17,1.76,8.5,0.5,0.0,2.45,12.25,0.8000000000000007,8.766666666666652
134.0,17,137.0,228,8.87,27.5,0.5,0.0,0.0,28.8,0.8000000000000007,26.450000000000045
132.0,95,133.0,196,1.09,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,5.150000000000091
134.0,95,135.0,95,1.21,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,7.2999999999999545
136.0,95,137.0,28,1.94,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,8.75
134.0,95,135.0,135,2.64,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,10.416666666666742
137.0,95,137.0,93,0.81,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,5.433333333333394
137.0,65,140.0,206,12.28,38.0,0.5,11.52,12.7,63.52,0.8000000000000043,33.18333333333317
133.0,181,134.0,188,1.97,8.0,0.5,0.0,1.86,11.16,0.8000000000000007,7.099999999999909
134.0,188,136.0,72,2.22,11.0,0.5,0.0,0.0,12.3,0.8000000000000007,15.116666666666788
136.0,97,138.0,62,2.52,11.5,0.5,0.0,3.0,15.8,0.8000000000000007,13.133333333333212
133.0,129,135.0,173,2.74,12.0,0.5,0.0,0.0,13.3,0.8000000000000007,16.299999999999955
133.0,25,135.0,140,8.36,25.5,0.5,0.0,3.08,29.88,0.8000000000000007,21.883333333333212
133.0,70,134.0,129,1.06,7.0,0.5,0.0,0.0,8.3,0.8000000000000007,7.600000000000136
137.0,75,138.0,166,1.2,6.5,0.5,0.0,0.0,7.8,0.7999999999999998,6.75
136.0,181,138.0,62,2.67,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,10.483333333333348
132.0,7,133.0,179,1.06,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,4.7333333333333485
136.0,41,136.0,42,0.94,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,3.2333333333333485
137.0,41,137.0,41,1.12,6.5,0.5,0.0,0.0,7.8,0.7999999999999998,6.666666666666515
133.0,92,134.0,129,2.98,13.0,0.5,0.0,0.0,14.3,0.8000000000000007,14.049999999999955
135.0,223,138.0,92,10.22,32.5,0.5,0.0,0.0,33.8,0.7999999999999972,29.699999999999818
135.0,82,136.0,260,2.44,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,10.966666666666697
137.0,83,138.0,129,1.78,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,10.166666666666515
133.0,42,135.0,3,10.82,31.0,0.5,0.0,0.0,32.3,0.7999999999999972,21.366666666666788
136.0,42,138.0,140,4.5,17.0,0.5,0.0,3.65,21.95,0.8000000000000007,16.466666666666697
134.0,130,135.0,215,0.79,5.0,0.5,0.0,2.0,8.3,0.8000000000000007,4.0833333333332575
132.0,145,133.0,263,3.72,13.5,0.5,0.0,0.0,14.8,0.8000000000000007,12.416666666666742
137.0,146,137.0,193,0.96,5.5,0.5,0.0,2.04,8.84,0.8000000000000007,4.0
132.0,82,134.0,129,2.71,12.0,0.5,0.0,2.66,17.91,2.75,13.016666666666652
136.0,129,136.0,129,0.84,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,4.4833333333333485
136.0,129,137.0,129,0.54,4.0,0.5,0.0,0.0,5.3,0.7999999999999998,2.5499999999999545
136.0,74,137.0,43,2.45,11.0,0.5,0.0,3.69,15.99,0.8000000000000007,12.016666666666652
135.0,129,137.0,141,5.68,20.0,0.5,0.0,0.0,21.3,0.8000000000000007,20.63333333333344
136.0,65,137.0,40,1.5,8.0,0.5,0.0,0.93,10.23,0.8000000000000007,8.899999999999864
133.0,134,134.0,28,0.87,5.0,0.5,0.0,1.0,7.3,0.7999999999999998,4.466666666666697
133.0,41,134.0,152,0.79,4.5,0.5,0.0,8.0,13.8,0.8000000000000007,3.216666666666697
133.0,181,134.0,25,1.06,5.5,0.5,0.0,1.0,7.8,0.7999999999999998,4.7000000000000455
135.0,181,135.0,181,0.72,5.5,0.5,0.0,1.36,8.16,0.7999999999999998,5.1666666666667425
136.0,106,137.0,133,3.71,13.5,0.5,0.0,3.7,18.5,0.8000000000000007,12.25
136.0,66,138.0,7,8.92,26.0,0.5,0.0,5.46,32.76,0.7999999999999972,19.350000000000136
133.0,41,134.0,42,1.3,6.5,0.5,0.0,1.0,8.8,0.8000000000000007,5.316666666666606
134.0,49,134.0,97,0.73,5.5,0.5,0.0,1.7,8.5,0.7999999999999998,5.649999999999864
135.0,97,136.0,255,4.12,15.5,0.5,0.0,4.0,20.8,0.8000000000000007,15.349999999999909
132.0,255,133.0,80,1.11,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,5.7999999999999545
133.0,80,134.0,255,0.98,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,6.5166666666666515
134.0,80,136.0,138,7.02,20.5,0.5,0.0,0.0,21.8,0.8000000000000007,13.5
132.0,190,132.0,61,0.93,5.0,0.5,0.0,1.26,7.56,0.7999999999999998,3.3833333333334394
133.0,189,135.0,226,9.12,29.0,0.5,0.0,6.06,36.36,0.7999999999999972,26.166666666666742
132.0,74,132.0,74,0.83,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,2.599999999999909
133.0,74,134.0,166,2.24,11.0,0.5,0.0,3.08,15.38,0.8000000000000007,13.616666666666788
134.0,166,135.0,152,1.24,6.5,0.5,0.0,1.56,9.36,0.7999999999999989,5.7333333333333485
134.0,196,135.0,98,5.9,18.0,0.5,0.0,0.0,19.3,0.8000000000000007,12.716666666666697
133.0,244,133.0,244,0.51,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,3.033333333333303
136.0,129,137.0,82,1.0,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,4.883333333333212
132.0,82,133.0,82,1.71,8.5,0.5,0.0,1.96,11.76,0.7999999999999989,9.733333333333348
134.0,82,136.0,92,9.61,28.5,0.5,0.0,0.0,29.8,0.8000000000000007,26.40000000000009
133.0,255,135.0,129,5.4,19.0,0.5,0.0,4.05,24.35,0.8000000000000007,16.950000000000045
132.0,41,133.0,116,1.8,8.5,0.5,0.0,0.0,9.8,0.8000000000000007,9.033333333333303
132.0,129,132.0,129,0.74,5.5,0.5,0.0,0.0,6.8,0.7999999999999998,5.533333333333303
135.0,83,135.0,82,0.57,4.0,0.5,0.0,0.0,5.3,0.7999999999999998,3.0
133.0,112,134.0,112,0.97,5.5,0.5,0.0,1.36,8.16,0.7999999999999998,4.650000000000091
135.0,255,136.0,33,3.59,13.5,0.5,0.0,2.96,17.76,0.8000000000000007,12.216666666666697
133.0,97,134.0,49,1.12,8.0,0.5,0.0,1.86,11.16,0.8000000000000007,8.516666666666652
135.0,97,138.0,100,5.63,22.0,0.5,0.0,0.0,23.3,0.8000000000000007,26.850000000000136
135.0,82,135.0,82,0.85,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,3.1833333333331666
132.0,85,134.0,225,4.1,14.5,0.5,0.0,0.0,15.8,0.8000000000000007,16.11666666666656
135.0,49,137.0,256,1.7,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,13.983333333333348
132.0,95,132.0,95,0.7,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,4.400000000000091
133.0,95,133.0,135,1.8,8.0,0.5,0.0,2.75,12.05,0.8000000000000007,6.966666666666697
135.0,95,136.0,121,2.5,10.0,0.5,0.0,3.35,14.65,0.8000000000000007,10.13333333333344
137.0,95,139.0,132,7.7,23.0,0.5,0.0,4.85,29.15,0.7999999999999972,15.549999999999955
132.0,205,132.0,205,0.0,-15.0,0.0,0.0,0.0,-15.0,0.0,0.11666666666656056
132.0,205,132.0,205,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.11666666666656056
137.0,25,138.0,33,2.1,11.0,0.5,0.0,0.0,12.3,0.8000000000000007,15.783333333333303
135.0,33,137.0,177,4.9,18.5,0.5,0.0,0.0,19.8,0.8000000000000007,22.01666666666665
137.0,196,138.0,121,3.09,10.5,0.5,0.0,0.0,11.8,0.8000000000000007,6.616666666666561
132.0,82,133.0,56,1.46,8.5,0.5,0.0,0.0,9.8,0.8000000000000007,10.849999999999909
135.0,255,137.0,148,3.45,14.5,0.5,0.0,3.16,18.96,0.8000000000000007,16.033333333333303
135.0,112,135.0,255,0.87,-5.0,-0.5,0.0,0.0,-6.3,-0.7999999999999998,4.033333333333303
135.0,112,135.0,255,0.87,5.0,0.5,0.0,0.0,6.3,0.7999999999999998,4.033333333333303
137.0,255,138.0,80,1.37,6.5,0.5,0.0,2.34,10.14,0.8000000000000007,6.2333333333333485
137.0,260,138.0,179,2.2,10.0,0.5,0.0,0.0,11.3,0.8000000000000007,11.650000000000091
133.0,82,134.0,129,1.0,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,6.933333333333394
135.0,82,135.0,83,1.0,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,7.133333333333439
133.0,25,135.0,158,4.6,18.0,0.5,0.0,3.85,23.15,0.7999999999999972,21.600000000000136
134.0,97,135.0,40,1.1,7.5,0.5,0.0,1.75,10.55,0.8000000000000007,8.599999999999909
136.0,25,137.0,61,3.8,14.5,0.5,0.0,2.0,17.8,0.8000000000000007,16.066666666666606
132.0,135,132.0,135,0.0,2.5,0.5,0.0,10.0,13.8,0.8000000000000007,0.14999999999986358
135.0,223,135.0,7,0.71,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,3.599999999999909
137.0,7,137.0,7,0.72,4.5,0.5,0.0,0.0,5.8,0.7999999999999998,3.083333333333485
134.0,97,135.0,97,1.1,7.0,0.5,0.0,2.05,10.35,0.7999999999999989,8.049999999999955
136.0,25,136.0,40,1.4,6.5,0.5,0.0,0.0,7.8,0.7999999999999998,5.5499999999999545
137.0,25,138.0,181,1.3,6.5,0.5,0.0,1.0,8.8,0.8000000000000007,5.5499999999999545
134.0,116,135.0,244,1.62,8.0,0.5,0.0,1.4,10.7,0.7999999999999989,9.049999999999955
136.0,116,138.0,263,4.35,15.5,0.5,0.0,3.0,19.8,0.8000000000000007,17.616666666666788
134.0,25,135.0,40,0.75,5.5,0.5,0.0,1.36,8.16,0.7999999999999998,5.066666666666606
135.0,25,137.0,17,3.27,12.5,0.5,0.0,2.76,16.56,0.7999999999999989,14.13333333333344
134.0,97,134.0,25,0.82,5.5,0.5,0.0,2.2,9.0,0.8000000000000007,4.5166666666666515
135.0,65,136.0,49,1.31,6.5,0.5,0.0,1.17,8.97,0.8000000000000007,6.349999999999909
137.0,65,138.0,33,0.92,6.0,0.5,0.0,0.0,7.3,0.7999999999999998,6.4500000000000455
138.0,33,138.0,52,0.55,3.5,0.5,0.0,0.0,4.8,0.7999999999999998,1.883333333333212
132.0,80,134.0,107,4.13,15.5,0.5,0.0,0.0,16.8,0.8000000000000007,15.766666666666652
136.0,92,137.0,92,1.53,8.5,0.5,0.0,2.94,12.74,0.8000000000000007,9.483333333333348
132.0,210,132.0,150,1.2,6.5,0.5,0.0,1.55,9.35,0.7999999999999989,5.7333333333333485
134.0,129,135.0,92,5.08,17.5,0.5,0.0,0.0,18.8,0.8000000000000007,15.266666666666652
138.0,129,139.0,196,4.39,16.0,0.5,0.0,0.0,17.3,0.8000000000000007,19.350000000000136
134.0,181,135.0,97,1.1,8.0,0.5,0.0,1.75,10.55,0.3000000000000007,9.549999999999955
137.0,97,140.0,222,7.0,25.0,0.5,0.0,0.0,25.8,0.3000000000000007,30.416666666666515
135.0,260,136.0,83,1.38,7.5,0.5,0.0,0.0,8.8,0.8000000000000007,8.28333333333353
135.0,223,136.0,146,2.29,9.0,0.5,0.0,0.0,10.3,0.8000000000000007,9.53333333333353
